,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,danceability_original,energy_original,loudness_original,speechiness_original,acousticness_original,instrumentalness_original,liveness_original,valence_original,tempo_original,duration_ms_original,time_signature_original
1698,0.524171646,0.821756215,0.869889648,1,0.014285714,0.13855208900000002,0.009124235999999999,0.090435507,0.5913638760000001,0.273195023,audio_features,2lv0uwWJcYq3eYQ5VUcHhT,spotify:track:2lv0uwWJcYq3eYQ5VUcHhT,https://api.spotify.com/v1/tracks/2lv0uwWJcYq3eYQ5VUcHhT,https://api.spotify.com/v1/audio-analysis/2lv0uwWJcYq3eYQ5VUcHhT,0.08540248,0.75,What I Ain't Got: Jim Keaveny ,Top Americana-Folk internacional de 2017 - MondoSonoro,Folk,1,0,0,0,0,0,0,0,0,0,0,0,0.542,0.8170000000000001,-7.37,0.0332,0.138,0.00896,0.10800000000000001,0.5820000000000001,95.555,248080,4
1700,0.538294405,0.144027021,0.670246978,1,0.034173669,0.8453811440000001,0.000286151,0.077203584,0.186940495,0.41269629,audio_features,7cgka1GOkbcvNqQYrs2FwE,spotify:track:7cgka1GOkbcvNqQYrs2FwE,https://api.spotify.com/v1/tracks/7cgka1GOkbcvNqQYrs2FwE,https://api.spotify.com/v1/audio-analysis/7cgka1GOkbcvNqQYrs2FwE,0.047077836,0.5,"Caledonia, My Love: Hiss Golden Messenger ",Top Americana-Folk internacional de 2017 - MondoSonoro,Folk,0,0,0,0,0,1,0,0,0,0,0,0,0.555,0.14400000000000002,-16.868,0.0474,0.8420000000000001,0.000281,0.0953,0.198,117.462,180373,3
1702,0.354698533,0.5901399970000001,0.9311823440000001,1,0.04047619,0.036443403,3.78e-06,0.323817462,0.037914692,0.27648722,audio_features,3nAq2hCr1oWsIU54tS98pL,spotify:track:3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/tracks/3nAq2hCr1oWsIU54tS98pL,https://api.spotify.com/v1/audio-analysis/3nAq2hCr1oWsIU54tS98pL,0.04775708,0.75,Waves: Kanye West ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,1,0,0.386,0.5870000000000001,-4.454,0.0519,0.0363,3.71e-06,0.332,0.0565,96.072,181573,4
1704,0.753394894,0.44311405,0.803741461,0,0.194677871,0.35843215,0.0,0.109189414,0.638757241,0.511525873,audio_features,5CXyOpY02t1oRaFemSyUPr,spotify:track:5CXyOpY02t1oRaFemSyUPr,https://api.spotify.com/v1/tracks/5CXyOpY02t1oRaFemSyUPr,https://api.spotify.com/v1/audio-analysis/5CXyOpY02t1oRaFemSyUPr,0.04444802900000001,0.75,Fell in Love: NAV ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,1,0,0,0.753,0.441,-10.517000000000001,0.162,0.35700000000000004,0.0,0.126,0.627,132.982,175727,4
1706,0.842476915,0.41491729299999996,0.8186022070000001,1,0.522408964,0.374496447,0.001354379,0.08314232099999999,0.095313323,0.613552134,audio_features,6fwdbPMwP1zVStm8FybmkO,spotify:track:6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO,https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO,0.09151567599999999,0.75,X (feat. Future): 21 Savage Metro Boomin Future ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.835,0.413,-9.81,0.396,0.373,0.00133,0.10099999999999999,0.111,149.004,258880,4
1708,0.808799565,0.5629502670000001,0.884351025,1,0.22689075600000003,0.004806779000000001,0.0,0.148780996,0.264876251,0.20612845300000002,audio_features,4ckuS4Nj4FZ7i3Def3Br8W,spotify:track:4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/tracks/4ckuS4Nj4FZ7i3Def3Br8W,https://api.spotify.com/v1/audio-analysis/4ckuS4Nj4FZ7i3Def3Br8W,0.08724379800000001,0.75,Sneakinâ€™: Drake 21 Savage ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,1,0,0,0,0.804,0.56,-6.682,0.185,0.00479,0.0,0.16399999999999998,0.272,85.023,251333,4
1710,0.74904943,0.609273511,0.889879138,1,0.18487395,0.182728905,0.0,0.065742863,0.242759347,0.492186605,audio_features,0HUptiGFVM5Q5YHIJ920aK,spotify:track:0HUptiGFVM5Q5YHIJ920aK,https://api.spotify.com/v1/tracks/0HUptiGFVM5Q5YHIJ920aK,https://api.spotify.com/v1/audio-analysis/0HUptiGFVM5Q5YHIJ920aK,0.069560812,0.75,Hyenas: Bankroll Mafia Young Thug T.I.P Duke Shad Da God Lil Yachty ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,1,0,0,0.7490000000000001,0.606,-6.419,0.155,0.182,0.0,0.0843,0.251,129.945,220093,4
1712,0.69038566,0.7814751329999999,0.973263269,0,0.082212885,0.06636315599999999,0.0,0.888518441,0.35755660899999997,0.5244399439999999,audio_features,2nBI3iWLhupR7LyAJ5GGkE,spotify:track:2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/tracks/2nBI3iWLhupR7LyAJ5GGkE,https://api.spotify.com/v1/audio-analysis/2nBI3iWLhupR7LyAJ5GGkE,0.134179558,0.75,Champions: Kanye West Gucci Mane Big Sean 2 Chainz Travis Scott Yo Gotti Quavo Desiigner ,TOP RAP 2018,Rap,0,0,0,0,0,0,1,0,0,0,0,0,0.695,0.777,-2.452,0.0817,0.0661,0.0,0.8740000000000001,0.36,135.01,334253,4
1714,0.643671917,0.79960162,0.915669995,0,0.211484594,0.156624423,0.0,0.106063763,0.808320169,0.524490888,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,0.117398835,0.75,No Problem (feat. Lil Wayne & 2 Chainz): Chance The Rapper Lil Wayne 2 Chainz ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,0,1,0.652,0.795,-5.192,0.174,0.156,0.0,0.12300000000000001,0.7879999999999999,135.018,304607,4
1716,0.781640413,0.632435132,0.8819337890000001,0,0.35154061600000003,0.003120028,0.0,0.242550531,0.173249078,0.406761421,audio_features,29ZSk6XmWPx3DX69xBb7Yi,spotify:track:29ZSk6XmWPx3DX69xBb7Yi,https://api.spotify.com/v1/tracks/29ZSk6XmWPx3DX69xBb7Yi,https://api.spotify.com/v1/audio-analysis/29ZSk6XmWPx3DX69xBb7Yi,0.077093062,0.75,M'$: A$AP Rocky Lil Wayne ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,1,0,0.779,0.629,-6.797000000000001,0.27399999999999997,0.0031100000000000004,0.0,0.254,0.185,116.53,233400,4
1718,0.580662683,0.588125943,0.902133473,0,0.034173669,0.36345224299999995,0.0,0.171702438,0.416535018,0.22469720699999998,audio_features,7yNK27ZTpHew0c55VvIJgm,spotify:track:7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/tracks/7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/audio-analysis/7yNK27ZTpHew0c55VvIJgm,0.103915842,0.75,Dark Fantasy: Kanye West ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.594,0.585,-5.836,0.0474,0.36200000000000004,0.0,0.18600000000000003,0.41600000000000004,87.939,280787,4
1720,0.9098316129999999,0.601217294,0.8742196529999999,1,0.033053221,0.49397465399999996,0.001425662,0.045217754000000006,0.534491838,0.428641475,audio_features,6br4Pc0BzU6dTD5fEmks2i,spotify:track:6br4Pc0BzU6dTD5fEmks2i,https://api.spotify.com/v1/tracks/6br4Pc0BzU6dTD5fEmks2i,https://api.spotify.com/v1/audio-analysis/6br4Pc0BzU6dTD5fEmks2i,0.089462661,0.75,Electric Body: A$AP Rocky ScHoolboy Q ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.897,0.598,-7.164,0.0466,0.49200000000000005,0.0014,0.0646,0.528,119.96600000000001,255253,4
1722,0.850081477,0.5005145910000001,0.8810719920000001,0,0.6750700279999999,0.074997715,0.0,0.106063763,0.315429173,0.625835785,audio_features,4qdgv45EPcQqpQ08tF34f8,spotify:track:4qdgv45EPcQqpQ08tF34f8,https://api.spotify.com/v1/tracks/4qdgv45EPcQqpQ08tF34f8,https://api.spotify.com/v1/audio-analysis/4qdgv45EPcQqpQ08tF34f8,0.046587647999999995,0.75,Skateboard P: MadeinTYO ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.8420000000000001,0.498,-6.837999999999999,0.505,0.0747,0.0,0.12300000000000001,0.32,150.933,179507,4
1724,0.616512765,0.81672108,0.9362059909999999,1,0.017927171000000002,0.198793202,0.0,0.198791415,0.5092153770000001,0.44841376,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.069674019,0.75,Congratulations: Post Malone Quavo ,TOP RAP 2018,Rap,0,0,0,0,0,0,1,0,0,0,0,0,0.627,0.812,-4.215,0.0358,0.198,0.0,0.212,0.504,123.071,220293,4
1726,0.725149375,0.602224321,0.8789069890000001,1,0.425770308,0.318271409,0.0,0.206084601,0.384939442,0.733937009,audio_features,0Y0TOsE1q11qgbi7c5WZsG,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/tracks/0Y0TOsE1q11qgbi7c5WZsG,https://api.spotify.com/v1/audio-analysis/0Y0TOsE1q11qgbi7c5WZsG,0.05656461,0.5,R.I.C.O. (feat. Drake): Meek Mill Drake ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.727,0.599,-6.941,0.327,0.317,0.0,0.21899999999999997,0.386,167.90900000000002,197133,3
1728,0.850081477,0.638477295,0.868481345,0,0.270308123,0.051302877999999996,0.0,0.178995624,0.5523959979999999,0.148658287,audio_features,7jut3DJ4sg1uyWZEwjZaJc,spotify:track:7jut3DJ4sg1uyWZEwjZaJc,https://api.spotify.com/v1/tracks/7jut3DJ4sg1uyWZEwjZaJc,https://api.spotify.com/v1/audio-analysis/7jut3DJ4sg1uyWZEwjZaJc,0.044935387,0.75,Thot Hoe: Future ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.8420000000000001,0.635,-7.437,0.21600000000000003,0.0511,0.0,0.193,0.545,75.998,176588,4
1730,0.8174904940000001,0.464261618,0.85395691,0,0.263305322,0.018471471,0.194501018,0.048135027999999996,0.261716693,0.480444224,audio_features,3PBC860LAeS4utDAqlqIe2,spotify:track:3PBC860LAeS4utDAqlqIe2,https://api.spotify.com/v1/tracks/3PBC860LAeS4utDAqlqIe2,https://api.spotify.com/v1/audio-analysis/3PBC860LAeS4utDAqlqIe2,0.082760787,0.75,F*ckwithmeyouknowigotit: JAY Z Rick Ross ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,1,0,0.812,0.462,-8.128,0.21100000000000002,0.0184,0.191,0.0674,0.26899999999999996,128.101,243413,4
1732,0.662140141,0.523676213,0.841261167,1,0.019047619,0.23694590699999998,0.0,0.06147114,0.322801474,0.492988958,audio_features,2N0NifjyXAdMOB4KBGvBJ6,spotify:track:2N0NifjyXAdMOB4KBGvBJ6,https://api.spotify.com/v1/tracks/2N0NifjyXAdMOB4KBGvBJ6,https://api.spotify.com/v1/audio-analysis/2N0NifjyXAdMOB4KBGvBJ6,0.089417378,0.75,White Iverson: Post Malone ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,1,0,0,0,0,0.669,0.521,-8.732000000000001,0.0366,0.23600000000000002,0.0,0.0802,0.327,130.071,255173,4
1734,0.988049973,0.49346540200000005,0.8175722540000001,1,0.294117647,0.0362426,0.0,0.100854345,0.787256451,0.467370955,audio_features,252gJUec2oDsGBPcxZs4nX,spotify:track:252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/tracks/252gJUec2oDsGBPcxZs4nX,https://api.spotify.com/v1/audio-analysis/252gJUec2oDsGBPcxZs4nX,0.057109138,0.75,Walked In: Bankroll Fresh Travis Porter Street Money Boochie ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.9690000000000001,0.491,-9.859,0.233,0.0361,0.0,0.11800000000000001,0.768,126.04799999999999,198095,4
1736,0.71537208,0.6827864840000001,0.900809249,0,0.066666667,0.001915206,0.010590631000000001,0.379037299,0.194312796,0.670646595,audio_features,6BbINUfGabVyiNFJpQXn3x,spotify:track:6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/tracks/6BbINUfGabVyiNFJpQXn3x,https://api.spotify.com/v1/audio-analysis/6BbINUfGabVyiNFJpQXn3x,0.043100862000000004,0.75,Wicked: Future ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,0,1,0.718,0.679,-5.899,0.0706,0.0019100000000000002,0.0104,0.385,0.205,157.97,173347,4
1738,0.623030961,0.8580091879999999,0.888365738,1,0.512605042,0.30321113,0.0,0.136278391,0.551342812,0.49265146,audio_features,7MDKvOzNgAJ3KMCtaP2UOa,spotify:track:7MDKvOzNgAJ3KMCtaP2UOa,https://api.spotify.com/v1/tracks/7MDKvOzNgAJ3KMCtaP2UOa,https://api.spotify.com/v1/audio-analysis/7MDKvOzNgAJ3KMCtaP2UOa,0.064960066,0.75,Hella Hoes: A$AP Mob A$AP Rocky A$AP Ferg A$AP Nast A$AP Twelvyy ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,1,0,0,0,0.633,0.853,-6.4910000000000005,0.389,0.302,0.0,0.152,0.544,130.018,211965,4
1740,0.659967409,0.584097835,0.9162585390000001,0,0.42016806700000003,0.042969524,0.0,0.168576787,0.36598209600000003,0.371247723,audio_features,1jk9c0gZI0wbn5GvAj7PBV,spotify:track:1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/tracks/1jk9c0gZI0wbn5GvAj7PBV,https://api.spotify.com/v1/audio-analysis/1jk9c0gZI0wbn5GvAj7PBV,0.075560801,0.75,Check: Young Thug ,TOP RAP 2018,Rap,1,0,0,0,0,0,0,0,0,0,0,0,0.667,0.581,-5.164,0.32299999999999995,0.0428,0.0,0.183,0.368,110.95299999999999,230693,4
1742,0.480717002,0.77241189,0.938581188,0,0.449579832,0.274094593,0.0,0.190456345,0.402843602,0.735904685,audio_features,1o0kWPueYo94LIjPYOE5Nf,spotify:track:1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/tracks/1o0kWPueYo94LIjPYOE5Nf,https://api.spotify.com/v1/audio-analysis/1o0kWPueYo94LIjPYOE5Nf,0.155609706,0.75,Saint Pablo: Kanye West ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.502,0.768,-4.102,0.344,0.273,0.0,0.204,0.40299999999999997,168.218,372113,4
1744,0.746876697,0.6999059440000001,0.86793484,1,0.5728291320000001,0.141564145,0.0,0.10814753099999999,0.28804634,0.581260587,audio_features,1Kym30HhxluYlqAxyu1QqQ,spotify:track:1Kym30HhxluYlqAxyu1QqQ,https://api.spotify.com/v1/tracks/1Kym30HhxluYlqAxyu1QqQ,https://api.spotify.com/v1/audio-analysis/1Kym30HhxluYlqAxyu1QqQ,0.051583488,0.75,Trophies: Young Money Drake ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.747,0.696,-7.462999999999999,0.43200000000000005,0.141,0.0,0.125,0.294,143.933,188333,4
1746,0.771863118,0.620350808,0.880483447,1,0.073809524,0.038752646,0.0,0.08835174,0.652448657,0.6973662429999999,audio_features,2sQDnhYl48LYg4a5hlVbFH,spotify:track:2sQDnhYl48LYg4a5hlVbFH,https://api.spotify.com/v1/tracks/2sQDnhYl48LYg4a5hlVbFH,https://api.spotify.com/v1/audio-analysis/2sQDnhYl48LYg4a5hlVbFH,0.035176348999999996,0.75,Trap Niggas: DJ Frezi ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,1,0,0,0,0.77,0.617,-6.8660000000000005,0.0757,0.0386,0.0,0.106,0.64,162.166,159347,4
1748,0.630635524,0.556908105,0.8671991590000001,0,0.133053221,0.33634374200000006,0.000184318,0.073244426,0.38177988399999996,0.6325730079999999,audio_features,7kfTqGMzIHFWeBeOJALzRf,spotify:track:7kfTqGMzIHFWeBeOJALzRf,https://api.spotify.com/v1/tracks/7kfTqGMzIHFWeBeOJALzRf,https://api.spotify.com/v1/audio-analysis/7kfTqGMzIHFWeBeOJALzRf,0.078557399,0.75,Headlines: Drake ,TOP RAP 2018,Rap,0,0,0,0,0,0,1,0,0,0,0,0,0.64,0.5539999999999999,-7.497999999999999,0.11800000000000001,0.335,0.000181,0.0915,0.38299999999999995,151.991,235987,4
1750,0.79359044,0.546837834,0.885570152,0,0.48319327700000003,0.645581454,0.0,0.113356949,0.47024749899999996,0.5949133329999999,audio_features,0va1WXBIZt9CXh1bK0PF3i,spotify:track:0va1WXBIZt9CXh1bK0PF3i,https://api.spotify.com/v1/tracks/0va1WXBIZt9CXh1bK0PF3i,https://api.spotify.com/v1/audio-analysis/0va1WXBIZt9CXh1bK0PF3i,0.06947817099999999,0.75,Castro: Yo Gotti Kanye West Big Sean Quavo 2 Chainz ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,0,1,0,0.79,0.544,-6.624,0.368,0.643,0.0,0.13,0.467,146.077,219947,4
1752,0.781640413,0.7905383770000001,0.9591171829999999,0,0.215686275,0.069576015,0.0,0.054907272,0.409162717,0.6002623570000001,audio_features,1YC5tfLezLNw01BWqRqqpn,spotify:track:1YC5tfLezLNw01BWqRqqpn,https://api.spotify.com/v1/tracks/1YC5tfLezLNw01BWqRqqpn,https://api.spotify.com/v1/audio-analysis/1YC5tfLezLNw01BWqRqqpn,0.049098021,0.75,Mr. Tokyo: MadeinTYO ,TOP RAP 2018,Rap,0,0,0,0,0,0,1,0,0,0,0,0,0.779,0.7859999999999999,-3.125,0.177,0.0693,0.0,0.0739,0.409,146.917,183942,4
1754,0.365562194,0.556908105,0.918696795,1,0.036134453999999996,0.222889647,0.0,0.615544905,0.15745129,0.412199595,audio_features,2Zy7XVdxyZQB8xp5xbpJdl,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/tracks/2Zy7XVdxyZQB8xp5xbpJdl,https://api.spotify.com/v1/audio-analysis/2Zy7XVdxyZQB8xp5xbpJdl,0.09922566199999999,0.75,way back: Travis Scott ,TOP RAP 2018,Rap,1,0,0,0,0,0,0,0,0,0,0,0,0.396,0.5539999999999999,-5.048,0.0488,0.222,0.0,0.612,0.17,117.384,272501,4
1756,0.76860402,0.5780556720000001,0.878738833,0,0.24089635899999998,0.278110667,1.5399999999999998e-05,0.19670764699999999,0.345971564,0.454469619,audio_features,49SrrLoFCJgy3zHMq3COto,spotify:track:49SrrLoFCJgy3zHMq3COto,https://api.spotify.com/v1/tracks/49SrrLoFCJgy3zHMq3COto,https://api.spotify.com/v1/audio-analysis/49SrrLoFCJgy3zHMq3COto,0.206399611,0.75,3500: Travis Scott Future 2 Chainz ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,1,0,0,0,0.767,0.575,-6.949,0.195,0.27699999999999997,1.51e-05,0.21,0.349,124.022,461842,4
1758,0.688212928,0.535760537,0.8898370990000001,1,0.019047619,0.348391965,0.0,0.276932694,0.22906793,0.428972605,audio_features,7HKrDkHd5kPARX4O7Su70O,spotify:track:7HKrDkHd5kPARX4O7Su70O,https://api.spotify.com/v1/tracks/7HKrDkHd5kPARX4O7Su70O,https://api.spotify.com/v1/audio-analysis/7HKrDkHd5kPARX4O7Su70O,0.10005660400000001,0.75,Tourist: DJ Khaled Travis Scott Lil Wayne ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,1,0,0,0.693,0.5329999999999999,-6.421,0.0366,0.34700000000000003,0.0,0.287,0.23800000000000002,120.01799999999999,273969,4
1760,0.739272135,0.472317834,0.7899527059999999,1,0.177871148,0.016363032,4.84e-06,0.185246926,0.28804634,0.17424445,audio_features,0k9RIzZtAo4DTQu0ZM6lNZ,spotify:track:0k9RIzZtAo4DTQu0ZM6lNZ,https://api.spotify.com/v1/tracks/0k9RIzZtAo4DTQu0ZM6lNZ,https://api.spotify.com/v1/audio-analysis/0k9RIzZtAo4DTQu0ZM6lNZ,0.081621355,0.75,Childs Play: Drake ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.74,0.47,-11.173,0.15,0.0163,4.75e-06,0.19899999999999998,0.294,80.016,241400,4
1762,0.65127648,0.750257295,0.8679978979999999,1,0.158263305,0.288150852,0.030244398999999998,0.127943322,0.543970511,0.255702441,audio_features,0aFObVR01JzPbBMjze4xPV,spotify:track:0aFObVR01JzPbBMjze4xPV,https://api.spotify.com/v1/tracks/0aFObVR01JzPbBMjze4xPV,https://api.spotify.com/v1/audio-analysis/0aFObVR01JzPbBMjze4xPV,0.09922905800000001,0.75,No Church In The Wild: JAY Z Kanye West The-Dream Frank Ocean ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.659,0.746,-7.46,0.136,0.287,0.0297,0.14400000000000002,0.537,92.80799999999999,272507,4
1764,0.519826181,0.522669186,0.792264845,0,1.0,0.30923524199999997,0.0,0.20087518199999999,0.558715113,0.812675913,audio_features,5uZm7EFtP5aoTJvx5gv9Xf,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/tracks/5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf,0.043579163,0.75,Jungle: A Boogie Wit da Hoodie ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,1,0,0,0,0,0.5379999999999999,0.52,-11.062999999999999,0.737,0.308,0.0,0.214,0.551,180.274,174192,4
1766,0.556762629,0.854988107,0.911129795,1,0.434173669,0.222889647,0.0,0.33632006700000006,0.449183781,0.24776805600000001,audio_features,2Yslb5NGqlZ8dC94ARxivO,spotify:track:2Yslb5NGqlZ8dC94ARxivO,https://api.spotify.com/v1/tracks/2Yslb5NGqlZ8dC94ARxivO,https://api.spotify.com/v1/audio-analysis/2Yslb5NGqlZ8dC94ARxivO,0.160828564,0.75,"Victory 2004 (feat. Notorious B.I.G., Busta Rhymes, 50 Cent & Lloyd Banks): Diddy 50 Cent Busta Rhymes Lloyd Banks The Notorious B.I.G. ",TOP RAP 2018,Rap,0,0,0,0,0,0,0,1,0,0,0,0,0.5720000000000001,0.85,-5.4079999999999995,0.33299999999999996,0.222,0.0,0.344,0.447,91.56200000000001,381333,4
1768,0.829440521,0.566978375,0.8857172879999999,1,0.130252101,0.15160433,0.0,0.10502188,0.34491837799999997,0.505196195,audio_features,7tk5tOCj84jine8kKJkPYs,spotify:track:7tk5tOCj84jine8kKJkPYs,https://api.spotify.com/v1/tracks/7tk5tOCj84jine8kKJkPYs,https://api.spotify.com/v1/audio-analysis/7tk5tOCj84jine8kKJkPYs,0.055591027,0.75,Memo: Young Thug ,TOP RAP 2018,Rap,0,1,0,0,0,0,0,0,0,0,0,0,0.823,0.564,-6.617000000000001,0.11599999999999999,0.151,0.0,0.122,0.348,131.988,195413,4
1770,0.673003802,0.665667024,0.897235943,0,0.211484594,0.155620404,0.0,0.136278391,0.43970510799999996,0.30072976,audio_features,4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,0.071093639,0.75,Stole the Show: Kygo Parson James ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,1,0,0,0,0.679,0.662,-6.069,0.174,0.155,0.0,0.152,0.43799999999999994,99.87899999999999,222801,4
1772,0.939163498,0.5458308070000001,0.867703626,0,0.385154062,0.182728905,0.0,0.085226089,0.7535545020000001,0.517416167,audio_features,6NMNgWgEAzde5M8U3lc6FN,spotify:track:6NMNgWgEAzde5M8U3lc6FN,https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN,https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN,0.062609882,0.75,Fake Love: Drake ,TOP RAP 2018,Rap,0,0,0,0,0,0,0,0,0,1,0,0,0.924,0.5429999999999999,-7.474,0.298,0.182,0.0,0.10300000000000001,0.736,133.907,207813,4
1774,0.743617599,0.5921540510000001,0.999201261,0,0.018067226999999998,0.361444206,0.0,0.101896228,0.233280674,0.473757944,audio_features,1Ci4wASMY4xtKVMeHA6Sd5,spotify:track:1Ci4wASMY4xtKVMeHA6Sd5,https://api.spotify.com/v1/tracks/1Ci4wASMY4xtKVMeHA6Sd5,https://api.spotify.com/v1/audio-analysis/1Ci4wASMY4xtKVMeHA6Sd5,0.107000175,0.75,through the late night: Travis Scott ,TOP RAP 2018,Rap,0,0,0,0,0,1,0,0,0,0,0,0,0.7440000000000001,0.589,-1.218,0.0359,0.36,0.0,0.11900000000000001,0.242,127.051,286236,4
1776,0.943508963,0.496486483,0.896121913,1,0.107142857,0.040660281,2.19e-06,0.094603042,0.22169562899999998,0.505508221,audio_features,2arJZtoOwyS9LFaJPOdRIi,spotify:track:2arJZtoOwyS9LFaJPOdRIi,https://api.spotify.com/v1/tracks/2arJZtoOwyS9LFaJPOdRIi,https://api.spotify.com/v1/audio-analysis/2arJZtoOwyS9LFaJPOdRIi,0.060735734000000006,0.75,Out the Loop: K CAMP Trouble ,TOP RAP 2018,Rap,1,0,0,0,0,0,0,0,0,0,0,0,0.9279999999999999,0.494,-6.122000000000001,0.0995,0.0405,2.15e-06,0.11199999999999999,0.231,132.037,204502,4
1778,0.732753938,0.89829027,0.9859800320000001,1,0.14285714300000002,0.06867239900000001,0.0,0.727026464,0.6050552920000001,0.5437983160000001,audio_features,3Jv1XgMPVjdN5xGfnRJ20s,spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/tracks/3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/audio-analysis/3Jv1XgMPVjdN5xGfnRJ20s,0.116790912,0.75,Pop That: French Montana Rick Ross Drake Lil Wayne ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.7340000000000001,0.893,-1.847,0.125,0.0684,0.0,0.7190000000000001,0.595,138.05,303533,4
1780,0.95545899,0.550865943,0.8743037309999999,1,0.165266106,0.001302754,0.0,0.093561159,0.044865719000000005,0.5180338520000001,audio_features,3lNfezSWDZIdt6XMwyNCJi,spotify:track:3lNfezSWDZIdt6XMwyNCJi,https://api.spotify.com/v1/tracks/3lNfezSWDZIdt6XMwyNCJi,https://api.spotify.com/v1/audio-analysis/3lNfezSWDZIdt6XMwyNCJi,0.050949527,0.75,Dab of Ranch - Recorded at Spotify Studios NYC: Migos DJ Durel ,TOP RAP 2018,Rap,0,0,1,0,0,0,0,0,0,0,0,0,0.9390000000000001,0.5479999999999999,-7.16,0.141,0.0013,0.0,0.111,0.0631,134.004,187213,4
